hsa-mir-200a,hsa-mir-200b
hsa-mir-200a,SBDS
hsa-mir-200a,SKA3
hsa-mir-200a,AP1S3
hsa-mir-200a,RPS6KA1
hsa-mir-200a,GABARAPL1
hsa-mir-200a,MBOAT2
hsa-mir-200a,C19orf12
hsa-mir-200a,C3orf52
hsa-mir-200a,EBF3
hsa-mir-200a,hsa-mir-141
hsa-mir-200a,CELSR1
hsa-mir-200a,FANCF
hsa-mir-200a,MGLL
hsa-mir-200a,MYCBP
hsa-mir-200b,hsa-mir-200a
hsa-mir-200b,TACSTD2
hsa-mir-200b,hsa-mir-200c
hsa-mir-200b,CABYR
hsa-mir-200b,FXYD3
SBDS,FEZ2
SBDS,155370
SBDS,CLSTN3
SBDS,GABARAPL1
SBDS,ARID1A
SBDS,TCF3
SBDS,KIF24
SBDS,FBXL19
SBDS,CFL2
SBDS,NUP210
SBDS,84981
SBDS,PSRC1
SBDS,CDT1
SBDS,ACAT1
SBDS,CHD4
SBDS,CACNB3
SBDS,C21orf58
SBDS,MAP1LC3B
SBDS,RABGEF1
SBDS,CCNF
SBDS,SETD3
SBDS,BMF
SBDS,TRIM46
SBDS,CAT
SBDS,PROSER3
SBDS,SOX12
SBDS,MPC1
SBDS,JARID2
SBDS,PTBP1
SBDS,RHPN1
SBDS,FOXP3
SBDS,AKTIP
SBDS,SUCLA2
SBDS,TET3
SBDS,BCL9
SBDS,hsa-mir-450b
SBDS,SIPA1L3
SBDS,NDE1
SBDS,KNOP1
SBDS,FANCD2
SBDS,PAQR4
SBDS,LYRM1
SBDS,DHX34
SBDS,MARCKSL1
SBDS,EIF1
SBDS,PACSIN1
SBDS,RHOQ
SBDS,RASSF7
SBDS,RCC2
SBDS,LEF1
SBDS,CCDC64
SBDS,RNF44
SBDS,C4orf3
SBDS,ZNF687
SBDS,KDM5B
SBDS,EPM2A
SBDS,hsa-mir-200a
SBDS,ILF3
SBDS,PPP2CB
SBDS,ZNF490
SBDS,SLC12A7
SBDS,ODF2
SBDS,AK3
SBDS,TLE3
SBDS,STRADB
SBDS,KLHL17
SBDS,284739
SBDS,DCAF7
SBDS,SLX4
SBDS,ANKRD46
SBDS,ZNF74
SBDS,MXRA7
SBDS,NIPSNAP1
SBDS,PYCR1
SBDS,ISG20L2
SBDS,KIF26B
SBDS,SPATS2
SBDS,UBE2B
SBDS,CDCA4
SBDS,SERINC1
SBDS,hsa-mir-141
SBDS,UFSP2
SBDS,SH3GLB1
SBDS,HCFC1
SBDS,CELSR1
SBDS,PCGF2
SBDS,KIAA1211
SBDS,AZI2
SBDS,PIK3R2
SBDS,NUP62
SBDS,493754
SBDS,LMNB2
SBDS,C22orf39
SBDS,FGD6
SBDS,BLCAP
SBDS,ZFP62
SBDS,DNMT3A
SBDS,FAM76A
SBDS,STX12
SBDS,PCYOX1
SBDS,SDHD
SBDS,ADORA2A
SBDS,CCDC88C
SBDS,LPAR2
SBDS,LYRM5
SKA3,NUSAP1
SKA3,GINS1
SKA3,STIL
SKA3,KIF18A
SKA3,CAT
SKA3,hsa-mir-200a
SKA3,F8
SKA3,ANLN
SKA3,GPR146
SKA3,SKA1
SKA3,FOXM1
SKA3,KIF11
SKA3,CCNB1
SKA3,EZH1
SKA3,ASF1B
SKA3,SGOL1
SKA3,FAM111B
SKA3,TK2
SKA3,ELMOD3
SKA3,FAM219B
SKA3,339005
SKA3,DIAPH3
SKA3,KIF4A
SKA3,RMI2
SKA3,LGI4
SKA3,HJURP
SKA3,LMNB1
SKA3,SEMA3G
SKA3,TRIM59
SKA3,DEPDC1
SKA3,TK1
SKA3,ACSS2
SKA3,SCN4A
SKA3,hsa-mir-141
SKA3,CCNA2
SKA3,NCAPH
SKA3,BIRC5
SKA3,CEP55
SKA3,KCTD5
SKA3,UHRF1
SKA3,CENPU
SKA3,E2F7
SKA3,DEPDC1B
SKA3,DMTN
SKA3,RRM2
SKA3,TRIP13
AP1S3,PROM2
AP1S3,SLC30A7
AP1S3,TPMT
AP1S3,TMEM87B
AP1S3,MAN2A2
AP1S3,SLC35A2
AP1S3,GCH1
AP1S3,CDS1
AP1S3,ZNF544
AP1S3,MGAT4A
AP1S3,KIAA0101
AP1S3,SLC20A1
AP1S3,CCDC6
AP1S3,EZR
AP1S3,LNX2
AP1S3,ZNRF2
AP1S3,PLS1
AP1S3,SLC35F2
AP1S3,MREG
AP1S3,XRCC5
AP1S3,GPR39
AP1S3,RPS6KA1
AP1S3,HNRNPF
AP1S3,CLDN7
AP1S3,ANKRD22
AP1S3,ADCK3
AP1S3,KMO
AP1S3,B3GNT2
AP1S3,NIPSNAP3B
AP1S3,PKIB
AP1S3,FANCD2
AP1S3,hsa-mir-200a
AP1S3,EPM2A
AP1S3,EPT1
AP1S3,MSMO1
AP1S3,643837
AP1S3,SSX2IP
AP1S3,PRRG4
AP1S3,SEC23B
AP1S3,ZNF860
AP1S3,SPAG1
AP1S3,TSPAN3
AP1S3,CDCP1
AP1S3,PGM2
AP1S3,RAB11FIP4
AP1S3,TTC7B
AP1S3,MAPKAP1
AP1S3,STX3
AP1S3,CCDC64
AP1S3,MBOAT2
AP1S3,ACADS
AP1S3,ST3GAL3
AP1S3,SLC25A23
AP1S3,TRIM59
AP1S3,TMEM33
AP1S3,CNOT6
AP1S3,MCOLN2
AP1S3,CCDC92
AP1S3,SNX15
AP1S3,DIAPH1
AP1S3,EGLN3
AP1S3,PGAP2
AP1S3,SLC25A17
AP1S3,PSME4
AP1S3,B4GALT1
AP1S3,GK
AP1S3,DNAJC10
AP1S3,TMEM41B
AP1S3,ARHGEF7
AP1S3,NCEH1
AP1S3,RCAN3
AP1S3,C3orf52
AP1S3,FOXA1
RPS6KA1,ST14
RPS6KA1,653639
RPS6KA1,NFKBIE
RPS6KA1,ADPGK
RPS6KA1,IKBKE
RPS6KA1,ADCK3
RPS6KA1,B3GALT6
RPS6KA1,PHYH
RPS6KA1,ARG2
RPS6KA1,RCC2
RPS6KA1,CS
RPS6KA1,TRIM14
RPS6KA1,LPAR2
RPS6KA1,RNF157
RPS6KA1,TMEM51
RPS6KA1,CNDP2
RPS6KA1,TEAD1
RPS6KA1,PDHA1
RPS6KA1,AGTRAP
RPS6KA1,UBA2
RPS6KA1,hsa-mir-200a
RPS6KA1,SLC12A8
RPS6KA1,TMEM170B
RPS6KA1,STBD1
RPS6KA1,PDIA4
RPS6KA1,BCL2L13
RPS6KA1,PRDX6
RPS6KA1,FCGR1A
RPS6KA1,HADH
RPS6KA1,ANKRD40
RPS6KA1,VASP
RPS6KA1,TMED3
RPS6KA1,SIGLEC10
RPS6KA1,MARCKSL1
RPS6KA1,FBLIM1
RPS6KA1,HSDL2
RPS6KA1,NUBPL
RPS6KA1,KIAA1522
RPS6KA1,EFNA4
RPS6KA1,TRIM26
RPS6KA1,NKIRAS1
RPS6KA1,MTFP1
RPS6KA1,C22orf39
RPS6KA1,TRAFD1
RPS6KA1,CSK
RPS6KA1,RASSF7
RPS6KA1,ITPR3
RPS6KA1,TSPAN3
RPS6KA1,YWHAG
RPS6KA1,PLEKHN1
RPS6KA1,AP1S3
RPS6KA1,PEX19
RPS6KA1,ACAT1
RPS6KA1,CLTCL1
GABARAPL1,FAM89A
GABARAPL1,PARK2
GABARAPL1,HNRNPF
GABARAPL1,FANCF
GABARAPL1,PSRC1
GABARAPL1,EPM2A
GABARAPL1,CDC14B
GABARAPL1,WASF3
GABARAPL1,MAN2A2
GABARAPL1,LARP6
GABARAPL1,SBDS
GABARAPL1,TMEM246
GABARAPL1,hsa-mir-200a
GABARAPL1,PYCR1
GABARAPL1,CAT
GABARAPL1,RHOQ
GABARAPL1,HSPB7
GABARAPL1,144571
GABARAPL1,PTRF
GABARAPL1,PGAP2
GABARAPL1,84981
GABARAPL1,KIF24
GABARAPL1,CUBN
GABARAPL1,ACSM5
GABARAPL1,ARHGEF7
GABARAPL1,440253
GABARAPL1,CAV1
GABARAPL1,HABP4
GABARAPL1,WDHD1
GABARAPL1,78998
GABARAPL1,MCAM
GABARAPL1,SSX2IP
GABARAPL1,PBK
GABARAPL1,CYP46A1
GABARAPL1,FAM86C1
GABARAPL1,CANT1
GABARAPL1,CCDC50
GABARAPL1,GNAI1
GABARAPL1,FOXN3
GABARAPL1,CCDC141
GABARAPL1,LIG3
GABARAPL1,HNRNPC
GABARAPL1,339201
GABARAPL1,ACSS2
GABARAPL1,GPATCH2
GABARAPL1,158376
GABARAPL1,MSRA
GABARAPL1,ZWINT
GABARAPL1,SOX12
GABARAPL1,SNX21
GABARAPL1,HN1L
GABARAPL1,LATS2
GABARAPL1,TTC39A
GABARAPL1,C19orf12
GABARAPL1,CYB5R3
GABARAPL1,RAB6B
GABARAPL1,RRAGD
GABARAPL1,METTL7A
GABARAPL1,CYP26B1
GABARAPL1,SOBP
GABARAPL1,MAP1LC3B
GABARAPL1,KNOP1
GABARAPL1,KLHL31
GABARAPL1,STX12
GABARAPL1,PDZD2
GABARAPL1,STRBP
GABARAPL1,SGPL1
GABARAPL1,hsa-mir-378
GABARAPL1,BCL6
GABARAPL1,GINS1
GABARAPL1,NMT2
GABARAPL1,DNAAF5
GABARAPL1,CCDC64
GABARAPL1,C3orf52
GABARAPL1,MRAS
GABARAPL1,CCDC69
GABARAPL1,SAP130
GABARAPL1,TMBIM1
GABARAPL1,TMOD1
GABARAPL1,BTNL9
GABARAPL1,MPZ
GABARAPL1,MYCBP
GABARAPL1,MAP7D3
GABARAPL1,F8
GABARAPL1,CD36
GABARAPL1,TINAGL1
GABARAPL1,PIGM
GABARAPL1,SLC50A1
GABARAPL1,DMTN
GABARAPL1,KLF15
GABARAPL1,FHL1
GABARAPL1,AOC3
GABARAPL1,GYPC
MBOAT2,ENTPD7
MBOAT2,CDCP1
MBOAT2,UBXN4
MBOAT2,LCLAT1
MBOAT2,GYPC
MBOAT2,TMEM87B
MBOAT2,CASP6
MBOAT2,ADCK3
MBOAT2,ALG6
MBOAT2,IGSF3
MBOAT2,PTK6
MBOAT2,CCDC6
MBOAT2,ZNF260
MBOAT2,C3orf52
MBOAT2,hsa-mir-200a
MBOAT2,CASP3
MBOAT2,STIL
MBOAT2,KDM5B
MBOAT2,IRS2
MBOAT2,GATS
MBOAT2,SORD
MBOAT2,C22orf39
MBOAT2,PSME4
MBOAT2,HN1L
MBOAT2,TMEM263
MBOAT2,GALNT7
MBOAT2,ST3GAL3
MBOAT2,CCDC85A
MBOAT2,SGPL1
MBOAT2,STAT5B
MBOAT2,TOP1
MBOAT2,FRK
MBOAT2,PAWR
MBOAT2,BCOR
MBOAT2,OPTN
MBOAT2,CTIF
MBOAT2,AKAP5
MBOAT2,LRRC1
MBOAT2,NPNT
MBOAT2,AP1S3
MBOAT2,PKIG
MBOAT2,TPMT
MBOAT2,ZNF606
MBOAT2,HMGCR
MBOAT2,CFL2
MBOAT2,UBE2G2
MBOAT2,REEP2
MBOAT2,SLC25A20
MBOAT2,SPATS2
MBOAT2,TMEM246
MBOAT2,BRCC3
MBOAT2,SAP130
MBOAT2,SLC50A1
MBOAT2,FAM219B
MBOAT2,SRSF1
MBOAT2,PPM1H
MBOAT2,ZNF93
MBOAT2,EZH1
MBOAT2,PIGM
MBOAT2,MECR
MBOAT2,SLC30A7
MBOAT2,PEX13
MBOAT2,KLHDC8B
MBOAT2,ZBTB47
MBOAT2,P4HA1
MBOAT2,C19orf12
MBOAT2,MSMO1
MBOAT2,ADSS
MBOAT2,FUNDC1
MBOAT2,TUBA8
MBOAT2,TRIM59
MBOAT2,TMEM86A
MBOAT2,CLYBL
MBOAT2,HMGN1
MBOAT2,C16orf70
MBOAT2,CEP68
MBOAT2,SLC35A2
MBOAT2,ZNF138
MBOAT2,RAB3D
C19orf12,ITGB1BP1
C19orf12,ANGPT1
C19orf12,STX11
C19orf12,SH3GLB1
C19orf12,MDFIC
C19orf12,TRIM59
C19orf12,FAM89A
C19orf12,CAT
C19orf12,ARHGAP21
C19orf12,OPTN
C19orf12,SPTBN1
C19orf12,hsa-mir-200a
C19orf12,PIP4K2C
C19orf12,AIFM2
C19orf12,MBOAT2
C19orf12,RHOQ
C19orf12,PALM2-AKAP2
C19orf12,GPAM
C19orf12,TMBIM1
C19orf12,C1orf74
C19orf12,DLG3
C19orf12,KNOP1
C19orf12,NIPSNAP3B
C19orf12,SPATS2
C19orf12,HSF2BP
C19orf12,CCDC69
C19orf12,ABCD2
C19orf12,PLXNA4
C19orf12,GNG2
C19orf12,SBK1
C19orf12,FAM102A
C19orf12,NUP210
C19orf12,SSX2IP
C19orf12,PIK3R2
C19orf12,GNAI1
C19orf12,FAM110A
C19orf12,MMD
C19orf12,EHBP1
C19orf12,CPM
C19orf12,SIK2
C19orf12,TMED3
C19orf12,ACSL1
C19orf12,FKBP4
C19orf12,ATP8B1
C19orf12,92659
C19orf12,MARCKSL1
C19orf12,KDM5B
C19orf12,TNS1
C19orf12,PYCR1
C19orf12,ADH5
C19orf12,HN1L
C19orf12,NCOA5
C19orf12,TRIB3
C19orf12,GINS2
C19orf12,FOXN2
C19orf12,NMT2
C19orf12,TMEM140
C19orf12,ARHGEF6
C19orf12,PTK6
C19orf12,LEF1
C19orf12,MCAM
C19orf12,ACSS2
C19orf12,MRAS
C19orf12,GDPD5
C19orf12,PFKFB4
C19orf12,QKI
C19orf12,CANT1
C19orf12,NIPSNAP1
C19orf12,GBE1
C19orf12,PKIB
C19orf12,RAB3D
C19orf12,hsa-mir-378
C19orf12,ABCA1
C19orf12,EPM2A
C19orf12,FBXL16
C19orf12,LPL
C19orf12,IGSF3
C19orf12,SLC1A3
C19orf12,STBD1
C19orf12,GTDC1
C19orf12,FANCF
C19orf12,RNF157
C19orf12,TMEM241
C19orf12,100125556
C19orf12,HNRNPF
C19orf12,VWA9
C19orf12,GPR146
C19orf12,ATP8B4
C19orf12,GPX3
C19orf12,LAMP5
C19orf12,CYP26B1
C19orf12,UVRAG
C19orf12,EZR
C19orf12,ADCK3
C19orf12,MYCBP
C19orf12,TMEM37
C19orf12,GYPC
C19orf12,FAM174B
C19orf12,TNIP1
